Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
mall,com.macro.mall.model,GeneratedCriteria,andGiftIntegrationGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftIntegrationLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftIntegrationLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftIntegrationIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftIntegrationNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftIntegrationBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andGiftIntegrationNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andGiftGrowthIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andGiftGrowthIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andGiftGrowthEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftGrowthNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftGrowthGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftGrowthGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftGrowthLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftGrowthLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftGrowthIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftGrowthNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftGrowthBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andGiftGrowthNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrLike,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrNotLike,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andProductAttrNotBetween,4,1,2
mall,com.macro.mall.model,Criteria,Criteria,3,1,0
mall,com.macro.mall.model,Criterion,getCondition,3,1,0
mall,com.macro.mall.model,Criterion,getValue,3,1,0
mall,com.macro.mall.model,Criterion,getSecondValue,3,1,0
mall,com.macro.mall.model,Criterion,isNoValue,3,1,0
mall,com.macro.mall.model,Criterion,isSingleValue,3,1,0
mall,com.macro.mall.model,Criterion,isBetweenValue,3,1,0
mall,com.macro.mall.model,Criterion,isListValue,3,1,0
mall,com.macro.mall.model,Criterion,getTypeHandler,3,1,0
mall,com.macro.mall.model,Criterion,Criterion,6,1,1
mall,com.macro.mall.model,Criterion,Criterion,12,2,3
mall,com.macro.mall.model,Criterion,Criterion,3,1,2
mall,com.macro.mall.model,Criterion,Criterion,8,1,4
mall,com.macro.mall.model,Criterion,Criterion,3,1,3
mall,com.macro.mall.model,OmsOrderOperateHistory,getId,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistory,setId,3,1,1
mall,com.macro.mall.model,OmsOrderOperateHistory,getOrderId,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistory,setOrderId,3,1,1
mall,com.macro.mall.model,OmsOrderOperateHistory,getOperateMan,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistory,setOperateMan,3,1,1
mall,com.macro.mall.model,OmsOrderOperateHistory,getCreateTime,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistory,setCreateTime,3,1,1
mall,com.macro.mall.model,OmsOrderOperateHistory,getOrderStatus,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistory,setOrderStatus,3,1,1
mall,com.macro.mall.model,OmsOrderOperateHistory,getNote,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistory,setNote,3,1,1
mall,com.macro.mall.model,OmsOrderOperateHistory,toString,15,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,OmsOrderOperateHistoryExample,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,setOrderByClause,3,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,getOrderByClause,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,setDistinct,3,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,isDistinct,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,getOredCriteria,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,or,3,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,or,5,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,createCriteria,7,2,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,createCriteriaInternal,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,clear,5,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,GeneratedCriteria,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,isValid,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,getAllCriteria,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,getCriteria,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,addCriterion,6,2,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,addCriterion,6,2,3
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,addCriterion,6,2,4
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andIdIsNull,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andIdIsNotNull,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andIdEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andIdNotEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andIdGreaterThan,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andIdLessThan,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andIdIn,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andIdNotIn,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andIdBetween,4,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andIdNotBetween,4,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderIdIsNull,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderIdIsNotNull,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderIdEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderIdNotEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderIdGreaterThan,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderIdLessThan,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderIdIn,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderIdNotIn,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderIdBetween,4,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderIdNotBetween,4,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManIsNull,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManIsNotNull,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManNotEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManGreaterThan,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManLessThan,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManLike,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManNotLike,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManIn,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManNotIn,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManBetween,4,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOperateManNotBetween,4,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andCreateTimeIsNull,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andCreateTimeIsNotNull,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andCreateTimeEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andCreateTimeNotEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andCreateTimeGreaterThan,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andCreateTimeGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andCreateTimeLessThan,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andCreateTimeLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andCreateTimeIn,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andCreateTimeNotIn,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andCreateTimeBetween,4,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andCreateTimeNotBetween,4,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderStatusIsNull,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderStatusIsNotNull,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderStatusEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderStatusNotEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderStatusGreaterThan,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderStatusGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderStatusLessThan,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderStatusLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderStatusIn,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderStatusNotIn,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderStatusBetween,4,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andOrderStatusNotBetween,4,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteIsNull,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteIsNotNull,4,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteNotEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteGreaterThan,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteLessThan,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteLike,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteNotLike,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteIn,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteNotIn,4,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteBetween,4,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,andNoteNotBetween,4,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,Criteria,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,getCondition,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,getValue,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,getSecondValue,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,isNoValue,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,isSingleValue,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,isBetweenValue,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,isListValue,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,getTypeHandler,3,1,0
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,Criterion,6,1,1
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,Criterion,12,2,3
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,Criterion,3,1,2
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,Criterion,8,1,4
mall,com.macro.mall.model,OmsOrderOperateHistoryExample,Criterion,3,1,3
mall,com.macro.mall.model,GeneratedCriteria,GeneratedCriteria,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,isValid,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,getAllCriteria,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,getCriteria,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,1
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,3
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,4
mall,com.macro.mall.model,GeneratedCriteria,andIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andIdNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andOrderIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andOrderIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andOrderIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderIdNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andOrderIdNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andOperateManIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andOperateManIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andOperateManEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManLike,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManNotLike,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andOperateManNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andOrderStatusIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andOrderStatusIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andOrderStatusEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderStatusNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderStatusGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderStatusGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderStatusLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderStatusLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderStatusIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderStatusNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOrderStatusBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andOrderStatusNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andNoteIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andNoteIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andNoteEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andNoteNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andNoteGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andNoteGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andNoteLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andNoteLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andNoteLike,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andNoteNotLike,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andNoteIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andNoteNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andNoteBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andNoteNotBetween,4,1,2
mall,com.macro.mall.model,Criteria,Criteria,3,1,0
mall,com.macro.mall.model,Criterion,getCondition,3,1,0
mall,com.macro.mall.model,Criterion,getValue,3,1,0
mall,com.macro.mall.model,Criterion,getSecondValue,3,1,0
mall,com.macro.mall.model,Criterion,isNoValue,3,1,0
mall,com.macro.mall.model,Criterion,isSingleValue,3,1,0
mall,com.macro.mall.model,Criterion,isBetweenValue,3,1,0
mall,com.macro.mall.model,Criterion,isListValue,3,1,0
mall,com.macro.mall.model,Criterion,getTypeHandler,3,1,0
mall,com.macro.mall.model,Criterion,Criterion,6,1,1
mall,com.macro.mall.model,Criterion,Criterion,12,2,3
mall,com.macro.mall.model,Criterion,Criterion,3,1,2
mall,com.macro.mall.model,Criterion,Criterion,8,1,4
mall,com.macro.mall.model,Criterion,Criterion,3,1,3
mall,com.macro.mall.model,OmsOrderReturnApply,getId,3,1,0
mall,com.macro.mall.model,OmsOrderReturnApply,setId,3,1,1
mall,com.macro.mall.model,OmsOrderReturnApply,getOrderId,3,1,0
mall,com.macro.mall.model,OmsOrderReturnApply,setOrderId,3,1,1
mall,com.macro.mall.model,OmsOrderReturnApply,getCompanyAddressId,3,1,0
mall,com.macro.mall.model,OmsOrderReturnApply,setCompanyAddressId,3,1,1
mall,com.macro.mall.model,OmsOrderReturnApply,getProductId,3,1,0
mall,com.macro.mall.model,OmsOrderReturnApply,setProductId,3,1,1
mall,com.macro.mall.model,OmsOrderReturnApply,getOrderSn,3,1,0
mall,com.macro.mall.model,OmsOrderReturnApply,setOrderSn,3,1,1
mall,com.macro.mall.model,OmsOrderReturnApply,getCreateTime,3,1,0
mall,com.macro.mall.model,OmsOrderReturnApply,setCreateTime,3,1,1
mall,com.macro.mall.model,OmsOrderReturnApply,getMemberUsername,3,1,0
mall,com.macro.mall.model,OmsOrderReturnApply,setMemberUsername,3,1,1
mall,com.macro.mall.model,OmsOrderReturnApply,getReturnAmount,3,1,0
mall,com.macro.mall.model,OmsOrderReturnApply,setReturnAmount,3,1,1
mall,com.macro.mall.model,OmsOrderReturnApply,getReturnName,3,1,0
mall,com.macro.mall.model,OmsOrderReturnApply,setReturnName,3,1,1
